"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2019","1","2","Half-marathon : a complete guide for women / Jeff & Barbara Galloway.","Galloway, Jeff, 1945-","Marathon running Training, Running for women","Meyer & Meyer Sport,","2014."
"Physical","Horizon","VIDEODISC","2019","1","3","The Flash. The complete first season / DC Comics ; Warner Bros. Television.",,"Flash Fictitious character Drama, Superheroes Drama, Speed Drama, Criminal investigation Drama, Good and evil Drama, Crime Drama, Justice Drama, Television series, Fiction television programs, Action and adventure television programs, Fantasy television programs, Superhero television programs, Video recordings for the hearing impaired","Warner Brothers Home Entertainment,","[2015]"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Selections from Dreamsongs 2: Stories of Fantasy, Horror/Sci-Fi, and a Man Called Tuf: Unabridged Selections (unabridged) (Unabridged)","George R. R. Martin","Fiction, Short Stories","Books on Tape","2008"
"Digital","OverDrive","EBOOK","2019","1","1","Do Your Om Thing: Bending Yoga Tradition to Fit Your Modern Life","Rebecca Pacheco","Health & Fitness, New Age, Nonfiction, Religion & Spirituality","HarperCollins Publishers Inc.","2015"
"Physical","Horizon","VIDEODISC","2019","1","8","Downton Abbey. Season 2 / a Carnival/Masterpiece co-production ; producer, Liz Trubridge ; written and created by Julian Fellowes ; directors, Ashley Pearce, Andy Goddard, Brian Kelly, James Strong.",,"Country life Drama, Families Drama, Household employees Drama, World War 1914 1918 Great Britain Drama, Television series, Historical television programs, Fiction television programs, Video recordings for the hearing impaired","PBS Home Video,","2012."
"Physical","Horizon","BOOK","2019","1","4","Hawkeye. [Vol. 1], Anchor points / Kelly Thompson, writer ; Leonardo Romero (#1-4) & Michael Walsh (#5-6), artists ; Jordie Bellaire, color artist ; VC's Joe Sabino, letterer ; Julian Totino Tedesco, cover art.","Thompson, Kelly, 1976-","Hawkeye Fictitious character Lee Comic books strips etc, Women superheroes Comic books strips etc, Archers Comic books strips etc, Comic books strips etc United States, Superhero comics, Graphic novels, Comics Graphic works","Marvel Worldwide, Inc., a subsidiary of Marvel Entertainment, LLC,","[2017]"
"Physical","Horizon","BOOK","2019","1","8","Adventures in Peaseblossom Woods / by Janey Louise Jones ; illustrated by Jennie Poh.","Jonexc s, Janey, 1968-","Fairies Juvenile fiction, Animals Juvenile fiction, Rescues Juvenile fiction, Superheroes Juvenile fiction","Capstone Young Readers, a Capstone imprint,","[2016]"
"Physical","Horizon","BOOK","2019","1","2","Before I let go / Marieke Nijkamp.","Nijkamp, Marieke","Death Juvenile fiction, Best friends Juvenile fiction, Friendship Juvenile fiction, Community life Alaska Juvenile fiction, Artists Juvenile fiction, Manic depressive illness Juvenile fiction, Mental illness Juvenile fiction, Alaska Juvenile fiction, Young adult fiction","Sourcebooks Fire,","[2018]"
"Digital","OverDrive","EBOOK","2019","1","1","Bugs! Bugs! Bugs!","Bob Barner","Juvenile Nonfiction, Picture Book Nonfiction","Chronicle Books","2012"
"Physical","Horizon","BOOK","2019","1","1","Fractured / Catherine McKenzie.","McKenzie, Catherine","Women novelists Fiction, Stalkers Fiction, Harassment Fiction, Thrillers Fiction","Lake Union Publishing,","[2016]"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Aftermath: Snapped Series, Book 2 (unabridged) (Unabridged)","Tracy Brown","Fiction, Literature","Blackstone Audio, Inc.","2011"
"Physical","Horizon","BOOK","2019","1","8","Andy Web : artist / Maree Coote.","Coote, Maree","Artists Juvenile fiction, Art Juvenile fiction, Picture books","Melbournestyle Books,","2017."
"Physical","Horizon","SOUNDDISC","2019","1","1","Playing favorites / Greg & Steve.","Greg & Steve","Childrens songs Juvenile sound recordings, Singing games Juvenile sound recordings, Songs, Songs, Singing games, Childrens sound recordings","Greg & Steve Productions,","[1992]"
"Digital","OverDrive","EBOOK","2019","1","1","Indigenous London: Native Travelers at the Heart of Empire","Coll Thrush","History, Nonfiction","Yale University Press","2016"
"Physical","Horizon","BOOK","2019","1","1","Freedom from disease : the breakthrough approach to preventing cancer, heart disease, Alzheimer's, and depression by controlling insulin / Peter Morgan Kash and Jay Lombard ; with Tom Monte.","Kash, Peter Morgan","Insulin resistance Popular works, Metabolic syndrome Popular works, Chronic diseases Prevention","St. Martin's,","2008."
"Digital","OverDrive","EBOOK","2019","1","1","A Love Forbidden: Heart of the Rockies Series, Book 2","Kathleen Morgan","Christian Fiction, Fiction, Historical Fiction","Baker Publishing Group","2012"
"Physical","Horizon","BOOK","2019","1","4","Two roads / Joseph Bruchac.","Bruchac, Joseph, 1942-","Depressions 1929 Juvenile fiction, Tramps Juvenile fiction, Fathers and sons Juvenile fiction, Veterans Juvenile fiction, Identity Philosophical concept Juvenile fiction, Creek Indians Juvenile fiction, Indians of North America Oklahoma Juvenile fiction, Oklahoma History 20th century Juvenile fiction, Washington D C History 20th century Juvenile fiction, Depressions 1929 Fiction, Tramps Fiction, Fathers and sons Fiction, Veterans Fiction, Identity Fiction, Creek Indians Fiction, Indians of North America Oklahoma Fiction, Oklahoma History 20th century Fiction, Washington D C History 20th century Fiction","Dial Books for Young Readers,","[2018]"
"Physical","Horizon","BOOK","2019","1","1","Natsume's book of friends. Volume 7 / story and art by Yuki Midorikawa ; [translation & adaptation: Lillian Olsen ; touch-up art & lettering: Sabrina Heep].","Midorikawa, Yuki, 1976-","Teenage boys Japan Comic books strips etc, Yokai Japanese folklore Comic books strips etc, High school students Comic books strips etc, Spirits Comic books strips etc, Demonology Comic books strips etc, Graphic novels","VIZ Media,","2011."
"Digital","OverDrive","EBOOK","2019","1","1","The Bodies We Wear: The Bodies We Wear Series, Book 1","Jeyn Roberts","Romance, Young Adult Fiction, Young Adult Literature","Random House, Inc.","2014"
"Physical","Horizon","BOOK","2019","1","6","101 Asian dishes you need to cook before you die : discover a new world of flavors in authentic recipes / Jet Tila ; [foreword by Alton Brown].","Tila, Jet","Cooking Asian, Cookbooks","Page Street Publishing Co.,","2017."
"Digital","OverDrive","AUDIOBOOK","2019","1","3","China (Unabridged)","Murray Sayle","Geography, Multi-Cultural, Nonfiction, Politics","Blackstone Audio, Inc.","2008"
"Physical","Horizon","BOOK","2019","1","1","Design your own tees : techniques and inspiration to stitch, stamp, stencil, and silk-screen your very own t-shirts / Jennifer Cooke.","Cooke, Jennifer, 1977-","T shirts, Textile printing, Textile crafts","St. Martin's Griffin,","2010."
"Digital","OverDrive","EBOOK","2019","1","1","In a Dark, Dark Room and Other Scary Stories (Reillustrated)","Alvin Schwartz","Beginning Reader, Fantasy, Folklore, Juvenile Fiction, Juvenile Literature","HarperCollins Publishers Inc.","2017"
"Physical","Horizon","BOOK","2019","1","1","Rants from the hill : on packrats, bobcats, wildfires, curmudgeons, a drunken Mary Kay lady, and other encounters with the wild in the high desert / Michael P. Branch.","Branch, Michael P.","Branch Michael P Homes and haunts Great Basin, Branch Michael P Family, Wilderness areas Great Basin, Deserts Great Basin, Parenting Great Basin, Natural history Great Basin, Great Basin Social life and customs, Nevada Social life and customs, Great Basin Description and travel, Nevada Description and travel","Roost Books,","2017."
"Physical","Horizon","BOOK","2019","1","3","Life of Fred. Apples / Stanley F. Schmidt.","Schmidt, Stanley F. (Stanley Fredric), 1944-","Mathematics Study and teaching Elementary Problems exercises etc Juvenile literature, Mathematics Problems exercises etc Juvenile literature, Home schooling United States Juvenile literature","Polka Dot Publishing,","[2011]"
"Physical","Horizon","SOUNDDISC","2019","1","5","Led Zeppelin II.","Led Zeppelin (Musical group)","Rock music 1961 1970","Atlantic,","[2014]"
"Physical","Horizon","SOUNDDISC","2019","1","2","World wide funk / Bootsy.","Collins, Bootsy","Funk Music, Popular music 2011 2020, Funk Music, Popular music","Mascot Records,","[2017]"
"Digital","OverDrive","EBOOK","2019","1","2","The Natural Navigator: A Watchful Explorer's Guide to a Nearly Forgotten Skill","Tristan Gooley","Nature, Nonfiction","Workman Publishing","2012"
"Digital","OverDrive","EBOOK","2019","1","3","Native Speaker","Chang-Rae Lee","Fiction, Literature, Thriller","Penguin Group (USA), Inc.","2013"
"Physical","Horizon","BOOK","2019","1","1","Blue ocean strategy : how to create uncontested market space and make the competition irrelevant / W. Chan Kim, Renée Mauborgne.","Kim, W. Chan","New products, Market segmentation","Harvard Business Review Press,","[2015]"
"Physical","Horizon","BOOK","2019","1","1","Get knitting! : from casting on to binding off / Gina Macris.","Macris, Gina","Knitting, Knitting Patterns","Sterling Pub. Co.,","[2008]"
"Physical","Horizon","BOOK","2019","1","1","See a heart, share a heart / Eric Telchin.","Telchin, Eric","Heart Shape Juvenile fiction, Love Fiction","Dial Books for Young Readers,","[2012]"
"Physical","Horizon","BOOK","2019","1","1","A small town near Auschwitz : ordinary Nazis and the Holocaust / Mary Fulbrook.","Fulbrook, Mary, 1951-","Klausa Udo, Holocaust Jewish 1939 1945 Poland Bedzin, Holocaust Jewish 1939 1945 Poland Bedzin Personal narratives, Jews Persecutions Poland Bedzin, Jews Persecutions Poland Bedzin Personal narratives, Holocaust Jewish 1939 1945 Moral and ethical aspects, Holocaust Jewish 1939 1945 Psychological aspects, Bedzin Poland History 20th century, Bedzin Poland Officials and employees Biography","Oxford University Press,","2012."
"Physical","Horizon","BOOK","2019","1","2","Knights Templar encyclopedia : the essential guide to the people, places, events, and symbols of the Order of the Temple / by Karen Ralls.","Ralls, Karen","Templars History Encyclopedias, Military religious orders History To 1500 Encyclopedias","New Page Books,","[2007]"
"Digital","OverDrive","EBOOK","2019","1","1","Fight Club 2 (Graphic Novel)","Chuck Palahniuk","Comic and Graphic Books, Fiction, Literature, Mystery","Random House, Inc.","2016"
"Physical","Horizon","BOOK","2019","1","4","Hop / by Lynn Maslen Kertell ; pictures by Sue Hendra.","Kertell, Lynn Maslen.","Reading Primary Whole word method Juvenile literature, Phonetics Study and teaching Primary Juvenile literature, Vocabulary Juvenile literature, Jumping Juvenile fiction","Scholastic,","[2010]"
"Physical","Horizon","BOOK","2019","1","1","Edible forest gardens, volume two : Ecological design and practice for temperate-climate permaculture / Dave Jacke with Eric Toensmeier.","Jacke, Dave","Forest ecology, Edible forest gardens, Edible forest gardens North America","Chelsea Green,","[2005]"
"Digital","OverDrive","EBOOK","2019","1","2","Tempting Fate: A Novel","Jane Green","Fiction, Literature, Romance","Macmillan Publishers","2014"
"Physical","Horizon","BOOK","2019","1","8","Grumpy Bird / Jeremy Tankard.","Tankard, Jeremy","Mood Psychology Juvenile fiction, Emotions Juvenile fiction, Birds Fiction, Animals Fiction","Scholastic Press,","2007."
"Digital","OverDrive","EBOOK","2019","1","4","The Witch's Daughter: Shadow Chronicles, Book 1","Paula Brackston","Fantasy, Fiction, Historical Fiction","Macmillan Publishers","2013"
"Physical","Horizon","BOOK","2019","1","1","Slow getting up : a story of NFL survival from the bottom of the pile / Nate Jackson.","Jackson, Nate","Jackson Nate, Football players United States Biography","Harper,","[2013]"
"Physical","Horizon","BOOK","2019","1","1","Essential Turkish cuisine / Engin Akin ; photography by Helen Cathcart.","Akın, Engin","Cooking Turkish, Cookbooks","Stewart, Tabori & Chang,","2015."
"Digital","OverDrive","EBOOK","2019","1","2","For Colored Girls Who Have Considered Politics","Donna Brazile","Biography & Autobiography, Nonfiction, Politics, Women's Studies","Macmillan Publishers","2018"
"Physical","Horizon","BOOK","2019","1","2","Forgive for good : a proven prescription for health and happiness / Fred Luskin.","Luskin, Fred","Forgiveness, Interpersonal relations, Attitude Psychology, Anger","HarperSanFrancisco,","2003."
"Physical","Horizon","BOOK","2019","1","5","Sidney Chambers and the shadow of death / James Runcie.","Runcie, James, 1959-","Clergy England Fiction, Grantchester England 20th century Fiction, Mystery fiction","Bloomsbury,","2014, c2012."
"Digital","OverDrive","AUDIOBOOK","2019","1","3","Refuge Recovery: A Buddhist Path to Recovering from Addiction (unabridged) (Unabridged)","Noah Levine","Nonfiction, Religion & Spirituality, Self-Improvement","Tantor Media, Inc","2017"
"Physical","Horizon","SOUNDDISC","2019","1","1","Heartland highway / Sister Hazel.","Sister Hazel (Musical group)","Rock music 2001 2010","Rock Ridge Music,","[2010]"
"Digital","OverDrive","EBOOK","2019","1","1","Please Do Not Feed the Weirdo: Goosebumps SlappyWorld Series, Book 4","R. L. Stine","Horror, Humor (Fiction), Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)","2018"
"Digital","OverDrive","EBOOK","2019","1","4","The Berenstain Bears and Too Much Teasing","Stan Berenstain","Juvenile Fiction, Picture Book Fiction","Random House, Inc.","2011"
"Physical","Horizon","BOOK","2019","1","2","Rick and Morty. Volume three / [written by Tom Fowler, Pamela Ribon ; illustrated by CJ Cannon, Marc Ellerby, Tom Fowler ; colored by ; lettered by Crank!","Fowler, Tom, 1974-","Time travel Comic books strips etc, Grandparent and child Comic books strips etc, Scientists Comic books strips etc, Space and time Comic books strips etc, Graphic novels, Science fiction comics","Oni Press,","2016."
"Digital","OverDrive","EBOOK","2019","1","1","And Never Let Her Go: Thomas Capano The Deadly Seducer","Ann Rule","Nonfiction, True Crime","Simon & Schuster, Inc.","2014"
"Physical","Horizon","BOOK","2019","1","1","Mossby's magic carpet handbook : a flyer's guide to Mossby's Model D3 extra-small magic carpet (especially for young or vertically challenged people) / written by Ilona Bray ; [illustrated by Alejandro Lee].","Bray, Ilona M., 1962-","Carpets Juvenile fiction, Magic Juvenile fiction, Fantasy fiction","The Innovation Press,","[2017]"
