"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2012","1","1","On the history of film style / David Bordwell.","Bordwell, David","Motion pictures Aesthetics, Motion pictures Historiography","Harvard University Press,","1997."
"Digital","Freegal","SONG","2012","1","1","There You Go","P!nk",,,
"Physical","Horizon","BOOK","2012","1","2","Red means run : a novel / Brad Smith","Smith, B. J. (Brad J.)","False imprisonment Fiction, Murder New York State New York Fiction, Mystery fiction","Scribner","c2012."
"Physical","Horizon","SOUNDDISC","2012","1","5","Oh mercy",,"Rock music 1981 1990",,
"Physical","Horizon","BOOK","2012","1","4","The return of the king : being the third part of The lord of the rings / by J.R.R. Tolkien ; illustrated by Alan Lee.","Tolkien, J. R. R. (John Ronald Reuel), 1892-1973","Baggins Frodo Fictitious character Fiction, Middle Earth Imaginary place Fiction, Fantasy fiction","Houghton Mifflin,","2002."
"Physical","Horizon","VIDEODISC","2012","1","9","Shadowboxer",,"Female assassins Drama, Cancer Diagnosis Drama, Paramours Drama, Stepmothers Drama, Feature films, Thrillers Motion pictures",,
"Physical","Horizon","BOOK","2012","1","4","The Far side gallery / by Gary Larson.","Larson, Gary","American wit and humor Pictorial, Comic books strips etc","Andrews, McMeel & Parker,","c1984."
"Physical","Horizon","BOOK","2012","1","2","Cant lose you Vol 1",,"Teenage girls Comic books strips etc, Impostors and imposture Comic books strips etc, Political corruption Comic books strips etc, Doppelgal corruption Comic books strips etc, Comic books strips etc, Graphic novels",,
"Physical","Horizon","BOOK","2012","1","1","civil rights movement in America",,"African Americans Civil rights History 20th century Juvenile literature, Civil rights movements History 20th century Juvenile literature, African Americans Civil rights History 20th century, Civil rights movements History 20th century, Race relations, United States Race relations Juvenile literature",,
"Physical","Horizon","BOOK","2012","1","2","Mexico City noir / edited by Paco Ignacio Taibo ; translated by Achy Obejas.",,"Noir fiction, Short stories","Akashic Books","c2010."
"Physical","Horizon","VIDEODISC","2012","1","8","Üç maymun [videorecording] = Three monkeys / Zeyno Film ; NBC Film ; Pyramide Production ; Bim Distribuzione ; Eurimages ; Imaj ; yapimci, Zeynep Özbatur ; senaryo, Ebru Ceylan, Ercan Kesal, Nuri Bilge Ceylan ; yonetmen, Nuri Bilge Ceylan.",,"Political plays, Hit and run drivers Drama, Man woman relationships Drama, Feature films, Fiction films","Zeitgeist Video,","[2009]"
"Digital","OverDrive","VIDEO","2012","1","1","Think of Those in Need","Nelvana","Animation, Cartoon, Children's Video","Visual Education Centre","2009"
"Digital","OverDrive","AUDIOBOOK","2012","1","1","Joy in the Morning (Unabridged)","P. G. Wodehouse","Fiction, Literature","AudioGO (UK)","2010"
"Physical","Horizon","BOOK","2012","1","1","The Fizzy Whiz Kid / Maiya Williams.","Williams, Maiya","Fame Juvenile fiction, Moving Household Juvenile fiction, Hollywood Los Angeles Calif Juvenile fiction","Amulet Books,","2010."
"Physical","Horizon","VIDEODISC","2012","1","1","natural history of the chicken",,"Chickens, Roosters, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2012","1","2","The indifferent stars above : the harrowing saga of a Donner Party bride / Daniel James Brown.","Brown, Daniel, 1951-","Fosdick Sarah Graves 1825 1871, Donner Party, Women pioneers California Biography, Brides California Biography, Pioneers California History 19th century, Overland journeys to the Pacific, Frontier and pioneer life California, Sierra Nevada Calif and Nev History 19th century, Brown Daniel 1951 Travel West U S, West U S Description and travel","William Morrow,","c2009."
"Digital","OverDrive","EBOOK","2012","1","1","Republican Gomorrah: Inside the Movement that Shattered the Party","Max Blumenthal","Nonfiction, Politics","Perseus Publishing","2009"
"Physical","Horizon","SOUNDDISC","2012","1","3","Interplay [sound recording] / Bill Evans Quintet.","Evans, Bill, 1929-1980","Jazz 1961 1970","Riverside,","p1987."
"Physical","Horizon","BOOK","2012","1","3","The secret war / by Matt Myklusch.","Myklusch, Matt","Superheroes Juvenile fiction, Virus diseases Juvenile fiction, Orphans Juvenile fiction, Fantasy Fiction","Aladdin,","2011."
"Physical","Horizon","BOOK","2012","1","1","illustrated guide to edible wild plants",,"Wild plants Edible Identification, Wild plants Edible Pictorial works",,
"Physical","Horizon","SOUNDDISC","2012","1","2","On the night [sound recording] / Dire Straits.","Dire Straits (Musical group)","Rock music 1991 2000","Warner Bros.,","p1993."
"Digital","OverDrive","AUDIOBOOK","2012","1","1","Villages (Unabridged)","John Updike","Fiction, Literature","Books on Tape","2006"
"Physical","Horizon","BOOK","2012","1","1","The non-alcoholic drink book [by] Dolores M. DuNah and H. Jean Groudle.","DuNah, Dolores M.","Beverages","Revell","[1971]"
"Digital","Freegal","SONG","2012","1","1","Holiday","The Jingle Punks Hipster Orchestra",,,
"Physical","Horizon","BOOK","2012","1","1","What James likes best",,"Transportation Fiction, Families Fiction",,
"Digital","OverDrive","EBOOK","2012","1","1","Unperfect Souls: Connor Grey Series, Book 4","Mark Del Franco","Fantasy, Fiction","Penguin Group (USA), Inc.","2010"
"Digital","OverDrive","EBOOK","2012","1","3","Holy Ghost Girl: A Memoir","Donna M. Johnson","Biography & Autobiography, Nonfiction","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","BOOK","2012","1","1","Art office 80 business forms charts sample letters legal documents business plans",,"Art Economic aspects, Art Marketing Forms",,
"Digital","OverDrive","EBOOK","2012","1","1","Far North","Will Hobbs","Young Adult Fiction","HarperCollins Publishers Inc.","2009"
"Physical","Horizon","BOOK","2012","1","2","Harriet Tubman, secret agent : how daring slaves and free Blacks spied for the Union during the Civil War / written by Thomas B. Allen ; illustrations by Carla Bauer.","Allen, Thomas B.","Tubman Harriet 1820 1913 Juvenile literature, Slaves United States Biography Juvenile literature, African American women Biography Juvenile literature, Underground Railroad Juvenile literature, Slaves United States Juvenile literature, African Americans Juvenile literature","National Geographic Society,","2006."
"Digital","Freegal","SONG","2012","1","1","Are You Sure You Want To Be Famous?","Preeya Kalidas;Raza Jaffrey",,,
"Physical","Horizon","BOOK","2012","1","9","Being a pig is nice : a child's-eye view of manners / written by Sally Lloyd-Jones ; drawn by Dan Krall.","Lloyd-Jones, Sally, 1960-","Behavior Fiction, Etiquette Fiction, Animals Fiction, Humorous stories","Schwartz & Wade Books,","2009."
"Physical","Horizon","SOUNDDISC","2012","1","2","The curious incident of the dog in the night-time [sound recording] / by Mark Haddon.","Haddon, Mark, 1962-","Autism Fiction, Savants Savant syndrome Fiction, England Fiction","Recorded Books,","p2003."
"Digital","Freegal","SONG","2012","1","1","Knock On Wood","Johnny Rivers",,,
"Physical","Horizon","BOOK","2012","1","2","Travel team",,"Basketball Fiction, Fathers and sons Fiction, Schools Fiction",,
"Physical","Horizon","SOUNDDISC","2012","1","1","Going for the one",,"Rock music 1971 1980, Progressive rock music",,
"Digital","OverDrive","EBOOK","2012","1","3","Mindfulness in Plain English","Henepola Gunaratana","New Age, Nonfiction","Simon & Schuster, Inc.","2010"
"Physical","Horizon","BOOK","2012","1","1","The world's greatest : poems / J. Patrick Lewis & Keith Graves [illustrator] present.","Lewis, J. Patrick","Childrens poetry American Juvenile literature, American poetry Juvenile literature","Chronicle Books,","2008."
"Physical","Horizon","SOUNDDISC","2012","1","1","wish",,"Folk music Nubia, Oud music, Arabs Music, Folk songs Arabic Nubia",,
"Physical","Horizon","BOOK","2012","1","2","About time : a first look at time and clocks / by Bruce Koscielniak.","Koscielniak, Bruce","Time Juvenile literature, Time measurements Juvenile literature","Houghton Mifflin,","2004."
"Physical","Horizon","SOUNDDISC","2012","1","6","<Unknown Title>",,"Popular music Mexico 2001 2010, Songs Spanish Mexico",,
"Digital","OverDrive","EBOOK","2012","1","1","Monsters of Men: Chaos Walking Series, Book 3","Patrick Ness","Science Fiction, Young Adult Fiction","Candlewick Press","2010"
"Physical","Horizon","BOOK","2012","1","15","The great Gatsby / F. Scott Fitzgerald ; preface and notes by Matthew J. Bruccoli.","Fitzgerald, F. Scott (Francis Scott), 1896-1940","Man woman relationships New York State Long Island Fiction, Upper class New York State Long Island Fiction, Long Island N Y Fiction","Scribner Paperback Fiction,","1995."
"Physical","Horizon","BOOK","2012","1","2","Bead on a wire making handcrafted wire and beaded jewelry",,"Beadwork, Jewelry making, Wire craft",,
"Physical","Horizon","VIDEODISC","2012","1","1","Gurren Lagann 02",,"Civilization Subterranean Drama, Robots Drama, Anime Japan, Fiction television programs, Fantasy television programs",,
"Physical","Horizon","BOOK","2012","1","9","Yotsuba&!. 9 / Kiyohiko Azuma ; [translation, Amy Forsyth].","Azuma, Kiyohiko","Yotsuba Fictitious character Comic books strips etc, Cartoons and comics, Graphic novels","Yen Press,","2010."
"Physical","Horizon","BOOK","2012","1","1","The pony express goes through; an American saga told by its heroes, by Howard R. Driggs ... illustrated in color and black-and-white by William H. Jackson; with an index.","Driggs, Howard R. (Howard Roscoe), 1873-1963","Express service History, Postal service History","Frederick A. Stokes Company,","1935."
"Physical","Horizon","BOOK","2012","1","1","Whats a woman to do",,"African American families Fiction, African American women Fiction, Sisters Fiction, Dallas Tex Fiction, Domestic fiction, Suspense fiction",,
"Physical","Horizon","BOOK","2012","1","1","Centered in God the way of Jesus the way of life",,"Jesus Christ Meditations, Christian life Meditations",,
"Physical","Horizon","BOOK","2012","1","1","Teens & tweens quilting fun with family & friends / Anita Shackelford & Jennifer Perdue.","Shackelford, Anita","Machine quilting, Machine quilting Patterns","American Quilter's Society,","c2009."
"Digital","OverDrive","EBOOK","2012","1","2","Travels in a Thin Country: A Journey Through Chile","Sara Wheeler","Literary Criticism, Nonfiction, Travel","Random House, Inc.","2009"
"Physical","Horizon","SOUNDDISC","2012","1","2","The Raincoats [sound recording].","Raincoats (Musical group)","Rock music 1971 1980","We Three,","p2009."
"Physical","Horizon","SOUNDDISC","2012","1","1","Concerto no 5 for piano orchestra op 73",,"Concertos Piano",,
"Physical","Horizon","VIDEODISC","2012","1","3","History of soccer. Vol. 4, For club and country and the dark side [videorecording] : the beautiful game / FremantleMedia Enterprises Ltd. ; produced & directoed by Helen Wood ; series written & produced by Guy Oliver ; executive producer, Clive Lawrence ; producer/directors, Ben Miller, Hereward Pelling, Dario Pleić.",,"Soccer, Soccer History","Shout! Factory ; Distributed by Sony Music Entertainment,","2001."
"Physical","Horizon","SOUNDDISC","2012","1","2","German basic",,"German language Self instruction, German language Study and teaching English speakers",,
"Physical","Horizon","BOOK","2012","1","1","A letter to Amy.","Keats, Ezra Jack","Birthdays Juvenile fiction","Harper & Row","[1968]"
"Physical","Horizon","BOOK","2012","1","1","Wings and dreams : the legend of Angel Falls = Alas y sueños : la leyenda del Salto Angel / story by Irania Macías Patterson ; illustrations by Catherine Courtland McElvane.","Patterson, Irania Macías","Pem¢n Indians Folklore Juvenile literature, Indians of South America Venezuela Folklore Juvenile literature, Angel Falls Venezuela Folklore Juvenile literature, Folklore Venezuela Juvenile literature, Spanish language materials Bilingual","Novello Festival Press,","c2010."
"Digital","Freegal","SONG","2012","1","1","She Ain't Right For You","Macy Gray",,,
"Physical","Horizon","BOOK","2012","1","1","Mortgage confidential : what you need to know that your lender won't tell you / David Reed.","Reed, David (Carl David), 1957-","Mortgage loans","American Management Association,","c2007."
"Physical","Horizon","BOOK","2012","1","2","Falling in / Frances O'Roark Dowell.","Dowell, Frances O'Roark","Fantasy Fiction","Atheneum Books for Young Readers,","2010."
"Physical","Horizon","BOOK","2012","1","2","Parenting your dog : develop dog-rearing skills for a well-trained companion / Trish King.","King, Trish","Dogs Training","TFH Publications,","c2010."
"Physical","Horizon","VIDEODISC","2012","1","5","Maids",,"Women household employees France Paris Drama, Murder France Paris Drama",,
"Digital","OverDrive","EBOOK","2012","1","1","Talking to Eating Disorders: Simple Ways to Support Someone With Anorexia, Bulimia, Binge Eating, Or BodyImage Issues","Jeanne Albronda Heaton Ph.D.","Health & Fitness, Nonfiction","Penguin Group (USA), Inc.","2009"
"Physical","Horizon","SOUNDDISC","2012","1","1","Voudou nou",,"Popular music Haiti 1991 2000",,
"Physical","Horizon","BOOK","2012","1","2","Bento boxes : Japanese meals on the go / Naomi Kijima.","Kijima, Naomi","Cooking Japanese, Bento cooking","Graph-sha Ltd. ; distributed in the U.S. by Kodansha America, Inc.,","c2001."
"Physical","Horizon","BOOK","2012","1","1","Three strikes : miners, musicians, salesgirls, and the fighting spirit of labor's last century / Howard Zinn, Dana Frank, Robin D.G. Kelley.","Zinn, Howard, 1922-2010","Strikes and lockouts United States Case studies, Labor movement United States History 20th century","Beacon Press,","c2001."
"Digital","OverDrive","MUSIC","2012","1","1","Electroluv","Mr Gelatine","Electronica, Instrumental, Music, Nonfiction","Magnatune","2006"
"Physical","Horizon","VIDEODISC","2012","1","2","Shadow star Narutaru Vol 4",,"Anime Japan, Science fiction television programs",,
"Digital","OverDrive","AUDIOBOOK","2012","1","1","Italian (Unabridged)","HarperCollins Publishers","Foreign Language, Foreign Language Study, Nonfiction","HarperCollins Publishers Ltd.","2009"
"Physical","Horizon","BOOK","2012","1","1","Pranks for nothing",,"Practical jokes Fiction, Boarding schools Fiction, Schools Fiction, Radio and television novels",,
"Physical","Horizon","VIDEODISC","2012","1","16","The Thing from another world [videorecording] / RKO Pictures ; producer, Howard Hawks ; screenplay by Charles Lederer ; directed by Christian Nyby.",,"Life on other planets Drama, Science fiction films, Horror films, Feature films, Video recordings for the hearing impaired","Warner Home Video,","2003."
"Digital","OverDrive","EBOOK","2012","1","2","The Devil's Dozen: How Cutting-Edge Forensics Took Down 12 Notorious Serial Killers","Katherine Ramsland","Nonfiction, True Crime","Penguin Group (USA), Inc.","2009"
"Physical","Horizon","BOOK","2012","1","6","Father's Day is coming! / [Harriet Ziefert Inc.] ; pictures by Emily Bolam.","Ziefert, Harriet","Fathers Day Juvenile fiction, Rabbits Juvenile fiction","Sterling Pub. Co.,","2007."
"Digital","OverDrive","EBOOK","2012","1","1","101 Best Ways to Land a Job in Troubled Times","Jay A. Block","Business, Nonfiction","McGraw-Hill Professional","2010"
"Digital","OverDrive","EBOOK","2012","1","2","The High Window: Philip Marlowe Series, Book 3","Raymond Chandler","Fiction, Mystery","Random House, Inc.","2010"
"Physical","Horizon","SOUNDDISC","2012","1","1","Just like you",,"Blues Music 1991 2000",,
"Physical","Horizon","BOOK","2012","1","1","Dan shen gui zu / Huang Mingjian.","Huang, Mingjian",,"Huang guan chu ban she,","Min guo 78 [1989]"
"Physical","Horizon","BOOK","2012","1","4","Kamisama kiss. 1 / story & art by Julietta Suzuki ; [English translation & adaptation, Tomo Kimura].","Suzuki, Julietta","Teenage girls Comic books strips etc, Romance comic books strips etc, Graphic novels","Viz Media,","2010."
"Physical","Horizon","BOOK","2012","1","1","Red carpets and other banana skins / Rupert Everett.","Everett, Rupert","Everett Rupert, Gay motion picture actors and actresses Great Britain Biography","Warner Books,","2007, c2006."
"Physical","Horizon","BOOK","2012","1","4","The monster in Harry's backyard / by Karen Gray Ruelle.","Ruelle, Karen Gray","Tents Juvenile fiction, Camping Juvenile fiction, Fear of the dark Juvenile fiction, Brothers and sisters Fiction, Cats Juvenile fiction","Holiday House,","c1999."
"Physical","Horizon","BOOK","2012","1","1","crisscross shadow",,"Hardy Boys Fictitious characters Fiction, Mystery and detective stories",,
"Physical","Horizon","BOOK","2012","1","3","The road less traveled : a new psychology of love, traditional values, and spiritual growth / M. Scott Peck.","Peck, M. Scott (Morgan Scott), 1936-2005","Self actualization Psychology, Maturation Psychology, Interpersonal relations, Love, Values, Spirituality","Simon & Schuster,","c2002."
"Physical","Horizon","BOOK","2012","1","8","Hold on to your kids : why parents need to matter more than peers / Gordon Neufeld and Gabor Maté.","Neufeld, Gordon","Parent and child, Parental influences, Parenting, Peer pressure in children, Child development","Ballantine Books,","2006, c2005."
"Digital","OverDrive","EBOOK","2012","1","3","Buried Too Deep: Aurelia Marcella Mystery Series, Book 3","Jane Finnis","Fiction, Mystery","Poisoned Pen Press","2011"
"Physical","Horizon","BOOK","2012","1","1","The new totally awesome money book for kids (and their parents) / Arthur Bochner & Rose Bochner ; foreword by Adriane G. Berg.","Bochner, Arthur Berg","Finance Personal Juvenile literature, Budgets Personal Juvenile literature","Newmarket Press,","c2007."
"Physical","Horizon","VIDEODISC","2012","1","1","Moon phase : the complete collection [videorecording] / producers, Hiroshi Yoshida, Hiroyuki Birukawa ; director, Akiyuki Shinbou ; production, Shaft ; produced by Victor Entertainment ; English version: Funimation Productions ; producers, Carly Hunter, Justin Cook.",,"Vampires Drama, Teenagers Drama, Anime Japan, Fantasy television programs, Fiction television programs, Television mini series","FUNimation Entertainment,","c2004."
"Digital","Freegal","SONG","2012","1","1","Blue Dove (La Paloma Azul)","Paul Desmond & The Modern Jazz Quartet",,,
"Physical","Horizon","BOOK","2012","1","3","great tulip trade",,"Tulips Fiction, Barter Fiction, Birthdays Fiction, Fathers and daughters Fiction, Netherlands History 17th century Juvenile fiction, Netherlands History 17th century Fiction",,
"Physical","Horizon","BOOK","2012","1","1","Tháng ngày đằng đẵng chân trời : tiểu thuyết / Tô Đức Chiêu.","Tô, Đức Chiêu",,"Nhà xuất bản Thanh niên,","2005."
"Physical","Horizon","BOOK","2012","1","1","Barbie the Diamond Castle",,"Barbie Fictitious character Fiction, Princesses Fiction",,
"Physical","Horizon","SOUNDDISC","2012","1","1","The prophecy [sound recording] / Chris Kuzneski.","Kuzneski, Chris","Prophecies Fiction, Treasure troves Fiction, Suspense fiction, Mystery fiction","Brilliance Audio,","p2010."
"Physical","Horizon","SOUNDDISC","2012","1","6","What's it all about [sound recording] / Pat Metheny.","Metheny, Pat","Guitar music Jazz, Jazz 2011 2020","Nonesuch,","p2011."
"Physical","Horizon","BOOK","2012","1","2","fates will find their way",,"Reminiscing Fiction, Teenage girls Fiction, Missing persons Fiction, Suburban life Fiction, Large type books, Psychological fiction",,
"Digital","OverDrive","EBOOK","2012","1","2","The Enemy at the Gate: Habsburgs, Ottomans, and the Battle for Europe","Andrew Wheatcroft","History, Nonfiction","Perseus Publishing","2010"
"Physical","Horizon","BOOK","2012","1","8","The everything practice interview book : make the best impression-- and get the job you want! / Dawn Rosenberg McKay.","McKay, Dawn Rosenberg","Employment interviewing","Adams Media,","c2009."
"Physical","Horizon","SOUNDDISC","2012","1","1","En garde, society! [sound recording] / [Eugene Mirman]","Mirman, Eugene","Stand up comedy","Sub Pop Records,","p2006."
"Physical","Horizon","BOOK","2012","1","1","Street fighters : the last 72 hours of Bear Stearns, the toughest firm on Wall Street / Kate Kelly.","Kelly, Kate, 1975-","Bear Stearns Co, Investment banking United States, Bank failures United States, Financial crises United States","Viking,","2009."
"Physical","Horizon","BOOK","2012","1","1","Top 10 of everything 2010 / Russell Ash.","Ash, Russell","Curiosities and wonders, Popular culture Miscellanea, World records Miscellanea","Hamlyn ; Distributed in the US and Canada by Sterling Publishing,","2009."
"Physical","Horizon","BOOK","2012","1","1","Africa's glorious legacy / by the editors of Time-Life Books.",,"Excavations Archaeology Africa, Africa Antiquities, Africa Civilization","Time-Life Books,","c1994."
"Physical","Horizon","BOOK","2012","1","1","Bestiary",,"Horror fiction",,
"Physical","Horizon","BOOK","2012","1","8","Winter wishes",,"Winter Fiction, Princesses Fiction, Stories in rhyme",,
"Physical","Horizon","VIDEODISC","2012","1","2","Secret Yellowstone",,"Yellowstone National Park, Documentary television programs, Video recordings for the hearing impaired",,
"Digital","OverDrive","EBOOK","2012","1","1","Twice as Dead","Sue Ann Jaffarian","Fiction, Mystery","Llewellyn Publications","2011"
"Physical","Horizon","BOOK","2012","1","6","No rest for the dead [text (large print)] / a novel by Jeff Abbott ... [and others] ; edited by Andrew F. Gulli and Lamia J. Gulli ; with an introduction by David Baldacci.",,"Police Fiction, Art museum curators Crimes against Fiction, Cold cases Criminal investigation Fiction, Judicial error Fiction, Mystery fiction, Large type books","Thorndike Press,","2011."
"Physical","Horizon","BOOK","2012","1","7","The spell of the sensuous : perception and language in a more-than-human world / David Abram.","Abram, David, 1957-","Philosophy of nature, Human body Philosophy, Sense Philosophy, Perception Philosophy, Human ecology","Vintage Books,","1997, c1996."
"Physical","Horizon","BOOK","2012","1","8","All aboard! : a traveling alphabet / by Bill Mayer ; concept by Chris L. Demarest.","Demarest, Chris L.","Travel Juvenile literature, Transportation Juvenile literature, Alphabet","Margaret K. McElderry Books,","2008."
"Physical","Horizon","SOUNDDISC","2012","1","3","David Cook [sound recording].","Cook, David, 1982-","Rock music 2001 2010","RCA Records,","p2008."
"Physical","Horizon","BOOK","2012","1","1","Look! I can read! / by Susan Hood ; illustrated by Amy Wummer.","Hood, Susan, 1954-","Reading Juvenile fiction, African Americans Juvenile fiction, Stories in rhyme Juvenile fiction","Grosset & Dunlap,","c2000."
"Physical","Horizon","BOOK","2012","1","2","Walther Rathenau : Weimar's fallen statesman / Shulamit Volkov.","Volkov, Shulamit, 1942-","Rathenau Walther 1867 1922, Germany Politics and government 1918 1933, Statesmen Germany Biography, Jews Germany Biography","Yale University Press,","c2012."
"Digital","OverDrive","AUDIOBOOK","2012","1","2","The Scarpetta Factor: Kay Scarpetta Series, Book 17 (unabridged) (Unabridged)","Patricia Cornwell","Fiction, Mystery, Thriller","Books on Tape","2009"
"Digital","OverDrive","AUDIOBOOK","2012","1","1","Then There Were Five (Unabridged)","Elizabeth Enright","Juvenile Fiction, Juvenile Literature","Listen & Live Audio, Inc.","2006"
"Digital","OverDrive","EBOOK","2012","1","1","Breathless","Jessica Warman","Young Adult Fiction, Young Adult Literature","Bloomsbury USA","2010"
"Physical","Horizon","BOOK","2012","1","1","Truyện ngắn chọn lọc / Thái Bá Tân.","Thái, Bá Tân, 1950-","Short stories Vietnamese","Nhà xuất bản Văn hóa thông tin,","[2007]"
"Physical","Horizon","BOOK","2012","1","1","The illustrated step-by-step cook : more than 300 updated recipes from DK's classic Look & Cook series / [editor, Lucy Bannell].",,"Cooking, Cookbooks","DK Publishing,","2010."
"Digital","OverDrive","MUSIC","2012","1","1","Crawfish Fiesta","Professor Longhair","Blues, Music, Nonfiction","Alligator Records & Artist Management, Inc.","2008"
"Physical","Horizon","VIDEODISC","2012","1","2","Arthur D W thinks big",,"D W Fictitious character Fiction, Arthur Fictitious character Brown Fiction, Brothers and sisters Fiction, Animated films, Childrens films, Video recordings for the hearing impaired",,
"Physical","Horizon","SOUNDDISC","2012","1","1","Urdu IA [sound recording] : the complete course.",,"Urdu language Sound recordings for English speakers, Urdu language Self instruction, Urdu language Study and teaching Audio visual aids","Simon & Schuster Audio ; Distributed by Recorded Books,","p2010."
"Digital","OverDrive","AUDIOBOOK","2012","1","4","Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook (unabridged) (Unabridged)","Anthony Bourdain","Cooking & Food, Nonfiction","HarperCollins Publishers Inc.","2010"
"Digital","OverDrive","AUDIOBOOK","2012","1","1","Treasure Island (Unabridged)","Robert Louis Stevenson","Classic Literature, Fiction, Suspense","Sound Room Publishers, Inc.","2005"
"Physical","Horizon","VIDEODISC","2012","1","4","Father Ted the complete series 3",,"Catholic Church Ireland Drama, Television series, Fiction television programs, Comedy television programs, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2012","1","2","The edge of reason / Melinda Snodgrass.","Snodgrass, Melinda M., 1951-","Fantasy fiction","Tor,","2008."
"Digital","OverDrive","AUDIOBOOK","2012","1","1","To Love and Be Loved (Unabridged)","Stephen Levine","Family & Relationships, Nonfiction, Self-Improvement","Sounds True, Inc","2009"
"Physical","Horizon","BOOK","2012","1","1","To the quick / Heather McHugh.","McHugh, Heather, 1948-",,"Wesleyan University Press ; Distributed by Harper & Row,","c1987."
"Physical","Horizon","BOOK","2012","1","1","Maharishi the biography of the man who gave transcendental meditation to the world",,"Mahesh Yogi Maharishi, Yogis India Biography, Transcendental Meditation",,
"Physical","Horizon","BOOK","2012","1","1","Yin jiu ji yu yin jiu xiang guan di ji yi",,,,
"Physical","Horizon","SOUNDDISC","2012","1","2","Everything comes and goes [sound recording] / Michelle Branch.","Branch, Michelle","Popular music 2001 2010, Country music 2001 2010","Reprise,","p2010."
"Physical","Horizon","BOOK","2012","1","2","Spirit of the cedar people : more stories and paintings of Chief Lelooska / edited by Christine Normandin.","Lelooska, 1933-1996","Indians of North America Northwest Coast of North America Folklore Juvenile literature, Tales Northwest Coast of North America Juvenile literature","DK Pub. in association with Callaway Editions,","1998."
"Physical","Horizon","BOOK","2012","1","2","ticket to Japan",,"Japan Juvenile literature, Japan",,
"Digital","OverDrive","EBOOK","2012","1","1","Soul Stealer: Alchemist's Son Series, Book 2","Martin Booth","Juvenile Fiction, Juvenile Literature","Hachette Digital, Inc.","2009"
"Physical","Horizon","BOOK","2012","1","1","bunny hop hoax",,"Drew Nancy Fictitious character Juvenile fiction",,
"Physical","Horizon","BOOK","2012","1","1","America alone : the end of the world as we know it / Mark Steyn.","Steyn, Mark","United States Foreign relations 2001 2009, United States Civilization 1970, Europe Civilization 1945, World politics 1989, Islam and politics, Civilization Western, Twenty first century Forecasts","Regnery Pub. ; Distributed to the trade by National Book Network,","c2006."
"Physical","Horizon","BOOK","2012","1","1","This common secret : my journey as an abortion doctor / Susan Wicklund ; with Alan Kesselheim.","Wicklund, Susan","Wicklund Susan, Physicians United States Biography, Abortion United States","Public Affairs,","c2007."
"Physical","Horizon","VIDEODISC","2012","1","16","Walkabout [videorecording] / Janus Films ; 20th Century Fox ; screenplay by Edward Bond ; produced by Si Litvinoff ; directed by Nicolas Roeg",,"Brothers and sisters Drama, Abandoned children Drama, Aboriginal Australians Drama, Initiation rites Drama, Wilderness survival Drama, Australia Drama, Action and adventure films, Video recordings for the hearing impaired, Feature films, Fiction films","The Criterion Collection,","[2010]"
"Physical","Horizon","VIDEODISC","2012","1","71","Pirate radio [videorecording] / Focus Features ; Working Title ; in association with Studio Canal ; produced by Hilary Bevan Jones, Tim Bevan, Eric Fellner ; written and directed by Richard Curtis.",,"Pirate radio broadcasting Great Britain Drama, Disc jockeys Drama, Rock music Drama, Great Britain Politics and government 1964 1979 Drama, Musical films, Fiction films, Feature films, Comedy films, Video recordings for the hearing impaired","Universal Studios Home Entertainment,","[2010]"
"Physical","Horizon","BOOK","2012","1","1","Volkswagen Beetle, Super Beetle, Karmann Ghia official service manual : type 1, 1970, 1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979 / Volkswagen of America, Inc.","Volkswagen of America, inc.","Volkswagen Beetle automobile Maintenance and repair Handbooks manuals etc, Karmann Ghia automobile Maintenance and repair Handbooks manuals etc","R. Bentley,","c1979."
"Physical","Horizon","BOOK","2012","1","4","Charcuterie : the craft of salting, smoking, and curing / Michael Ruhlman and Brian Polcyn ; illustrations by Yevgeniy Solovyev.","Ruhlman, Michael, 1963-","Smoked meat, Food Preservation","W. W. Norton,","c2005."
"Digital","OverDrive","AUDIOBOOK","2012","1","1","Secret of the Stone (Unabridged)","Barbara Delinsky","Fiction, Romance","Brilliance Audio, Inc.","2011"
"Digital","OverDrive","EBOOK","2012","1","2","Unknown: Outcast Season Series, Book 2","Rachel Caine","Fantasy, Fiction","Penguin Group (USA), Inc.","2010"
"Physical","Horizon","BOOK","2012","1","1","Grandma went to market a round the world counting rhyme",,"Voyages and travels Fiction, Geography Fiction, Counting, Stories in rhyme",,
"Physical","Horizon","BOOK","2012","1","1","Moon spinners / Sally Goldenbaum.","Goldenbaum, Sally","Knitters Persons Fiction, Murder Investigation Fiction, Massachusetts Fiction, Mystery fiction","New American Library,","2010."
"Physical","Horizon","BOOK","2012","1","1","The key / Marianne Curley.","Curley, Marianne","Space and time Fiction, Fantasy Fiction","Bloomsbury,","2005."
"Physical","Horizon","SOUNDDISC","2012","1","1","<Unknown Title>",,"Popular music Vietnam 1991 2000, Songs Vietnamese",,
